movie_ID,keywords
656563,romance
28676,"prisoner, amazon rainforest, cannibal, slave, native peoples"
10218,"stuffed animal, hollywood, drink, swinger, producer, name calling, aspiring actor"
1491,"princess, magic, rivalry, love, vienna, austria, super power, crown prince, duchess, mysterious, childhood sweetheart, romantic"
9907,"farm, peasant, villain, family, farmer, dead father, coyote, farm animals, talking animal, cow"
513208,spider
1213997,"true crime, bitcoin, crypto-currencies, scathing"
14864,"paradise, photographer, smoking, bank robber, arson, arsonist, sensuality, neo-noir"
11462,"poison, married couple, telegram, investigation, honeymoon, marriage, kiss, money, murderer, loan, suspect husband, bluebeard"
27019,"mysterious, anarchic comedy, dramatic"
13205,"based on novel or book, parent child relationship, loss of loved one, bullying, relationship problems, sequel, animals, fawn, cartoon deer"
363093,"hunter, tiger, mountain, snow, japanese occupation of korea, korean tiger, amur tiger, jirisan"
259910,"superhero, marvel cinematic universe (mcu)"
251994,motivational book
16295,"race politics, college, racism, date rape, athletic scholarship, black militant, resentment, school shooting, lesbian"
160265,"mute, slave owner"
10498,"death penalty, assassin, washington dc, usa, new orleans, louisiana, doomed man, lethal injection, secret agent, remake"
249923,"dating, loss of job, rude, childhood friends, immaturity, boyfriend girlfriend relationship, annoying, embarrasment, best friends, frustration, childish love interest"
17030,"gangster, arizona, diner, based on play or musical, film noir, fugitive, drifter, desert, hostage situation, aspiration, poetry recitation, françois villon, isolated place, kindred spirit, roadside diner"
229,"hermit, monster, lightning, cemetery, mill, mad scientist, black and white, comedic relief, frankenstein, shrunken human"
1059082,
430231,"suicide, sibling relationship, brother, supernatural, cult, childhood trauma, time loop, resolution, time manipulation"
46528,"small town, assassin, forest, deception, revenge, super speed, 19th century"
6028,"detective, death, movie star, murder mystery"
157449,"prison, murder, fugitive, escaped prisoner"
10367,"luxury, becoming an adult, investigation, stepfather, swimming pool, sequel, money, threesome, inheritance fight"
6538,"central intelligence agency (cia), helicopter, washington dc, usa, congress, cairo, alcohol, refugee camp, cold war, rocket launcher, ladykiller, jerusalem, munition, based on true story, pakistan, afghanistan war (2001-2021), belly dancing, dollar, congressman, 1980s"
184004,anime
13640,"superhero, based on comic, super power, death, doomsday, superhuman strength, woman director"
568467,"paleontologist, biography, lesbian relationship, period drama, lgbt, fossil, 19th century, calm, dorset, lesbian, dramatic, gentle, gloomy"
762079,"supernatural, wheelchair user   , car accident, christmas, advent calendar"
19186,"summer camp, deception, twins, twins separated at birth"
1433,"spain, orphanage, spanish civil war (1936-39), gothic horror, ghost, political repression, 1930s, isolated place, supernatural being, ghost child"
73881,"nudist camp, shyness, camping, vacation, human body, coming of age, magic mushroom, nudism, single mother, clothes, first love, pre-teen, mushrooms, mother son relationship, shy teen, self exploration, naturism, short film, holidays, embarrassed, clothed man naked female"
57212,"world war i, horse, farm life, execution, trapped, alcoholic, cavalry, plowing, artillery, candid, loving, depressing, compassionate"
1003813,
625450,"high school, romance, teen movie, insecurity"
499338,
39206,
397422,"friendship, miami, florida, dark comedy, female friendship, friends, drugs, drinking, male stripper, fiancé fiancée relationship, aftercreditsstinger, duringcreditsstinger, political candidate, accident, college friends, bachelorette party, comedy of errors"
1162322,"suicide, afterlife, faith, psychology, docudrama, death, duringcreditsstinger, christian propaganda, christian faith, independent film, docufiction"
1689,"buddhist, tibet, reincarnation, buddha, siddhartha, enlightenment, lgbt interest"
340027,"new york city, strong woman, biography, based on true story, female protagonist, hospital, doctor, writer, newspaper reporter, catatonia, medical drama, seizure, misdiagnosis, human brain"
13765,"based on novel or book, holiday, musical, victorian england, money, family drama, miser, ghost, holiday season, christmas, scrooge, xmas, xmas eve"
9394,"gunslinger, sheriff, saloon, brother, ranch, settler, fake identity, parody, slapstick comedy, drifter, cowboy, mormon, spaghetti western, identity theft"
9472,"underdog, sports, love at first sight, competition, gymnasium, bodyguard, oddball, cheerleader, cheerleading, sexual harassment, breaking the fourth wall, pirate, workout, megalomaniac, lgbt, sport competition, against the odds, mentor protégé relationship, weight loss, referee, aftercreditsstinger, duringcreditsstinger, guide book, dodgeball, instructional video, girl scouts, candid, small business, handicapped, casual, rules and regulations, food addiction, amused, appreciative, exhilarated"
402529,"rapper, biography"
26011,"undercover agent, diamond, hawaii, bikini, sexploitation, illegal drugs, dea agent, jacuzzi"
25147,"based on novel or book, victorian england, teacher, loveless marriage, 19th century, pig slaughter, loss of faith"
150421,"superhero, super power, superhero team, precure, anime, based on tv series, female superhero"
16175,"medium, haunted house"
151870,"video game, mojang"
334536,"winter, boarding school, exorcism, possession, murder, loneliness, decapitation, priest, new york state, boiler room, furnace, phone call, good samaritan, demonic, girls' school"
338729,"body exchange, bromance, advertising"
65496,"hotel, hotel room, jealousy, france, based on novel or book, roommates, shower, cigarette, underwear, rain, restaurant, kiss, overweight man, christmas tree, studies, tenderness, deception, family relationships, foot, teacher, old man, dress, promiscuity, crying, prostitution, university, kissing, rock band, unpaid bill, waiter, gag, misogynist, financial problem, flirting, woman director, maid uniform, money problems, college student, google"
543540,"adolescence, fake boyfriend, based on young adult novel"
420426,"sword fight, grim reaper, based on manga, ghost, japanese high school, live action remake"
87516,"imprisonment, remake, revenge, based on manga, incest, psychotic, 9/11, disgusted"
34647,"japan, prostitute, afterlife, hallucination, surrealism, stripper, strip club, drug trip, drug dealing, tokyo, japan, drugs, incest, psychedelic, disturbed, detached, neo-noir, abortion, dmt, new french extremism, intense, tokyo"
579,"dying and death, rescue, island, panic, mayor, shark attack, police chief, current, boat accident, animal attack, sailing, sequel, scuba diving, creature, shark, great white shark, killer whale, high-tension current, water skiing, tourism"
956920,"elves, holiday, dark comedy, barn, norway, family relationships, survival, snow, survival horror, farm house, christmas, horror comedy, survive, norwegian folklore, old barn, northern norway"
10982,"wolf, investigation, suspicion, villain, little red riding hood, burglary, grandmother"
13633,"prison, irish-american, juvenile prison"
14912,clowning
877,"chicago, illinois, sibling relationship, based on novel or book, police, prohibition era, alcohol, gangster, gang war, beer, ambition, film noir, murder, mobster, black and white, pre-code"
287,"jealousy, love triangle, sports, stadium, age difference, poem, baseball, trainer, pitcher, flirt, home run, minor leagues"
530442,disrespectful
254375,"china, africa, routine, narration, office, travel, psychiatrist, pursuit, boyfriend girlfriend relationship, college friends, patients, organization, work routine, daily routine, simple life, ordinary"
760883,"germany, vampire, flashback, murder, airplane hijacking, dead dog, terrorist attack, told in flashback, barking dog, blood sucking, flight attendant, shooting dog, mother son relationship, plane, hijacked flight"
96,"police, arms smuggling, intensive care, undercover, detective, investigation, armored car, strip club, sequel, shootout, gunfight, los angeles, california, detroit, michigan, horse track, beverly hills, black cop, buddy cop, credit card fraud, narcotics detective, playboy mansion, shooting range, robbery gang, superdetective, detective comedy, ferrari, amused"
1059638,"race against time, treasure, lost treasure, knights templar"
252067,"romance, hongseong, 1980s"
615469,"dystopia, psychological stress, prison escape, psychological thriller, inmate, based on short story, psychotronic, drug testing"
554908,"new love, love triangle, woman between two men, romance, love, growing up, love interest, beautiful  woman, young woman, love affair, thirty something, young love, twenty something, white woman, failed romance, unhappy love, broken romances, growth, twisted love, single woman, young romance, romantic triangle, love story, female painter"
13515,"schizophrenia, subway, night watchman, possession, hallucination, morgue, alcoholism, ex-cop, remake, rural area, medication, demon, psychiatrist, estranged wife, nypd, evil, newspaper clipping"
314405,"witch, queen, castle, king, twins, ogre, flea, mother son relationship, father daughter relationship, sister sister relationship"
253626,"suspicion, pilot, drone, us military, air force base, combat drone"
513514,"sports, biography"
962640,action
243,"chicago, illinois, rock 'n' roll, music record, disc jockey, pop, ex-girlfriend, music journalist, relationship problems, record label, flashback, breaking the fourth wall, fear of commitment, falling in love, break-up, record, record album, music scene, thoughtful, breaking up with boyfriend, music culture, record store, top five, dating history, earnest"
37056,"italy, letter, romantic comedy, romance, american abroad, boyfriend girlfriend relationship, italian stereotype, verona italy, quest"
13188,"london, england, based on novel or book, businessman, holiday, greed, supernatural, redemption, business ethics, victorian england, money, black and white, miser, ghost, christmas, xmas, xmas eve"
9869,"assassin, washington dc, usa, based on novel or book, psychopath, repayment, intelligence, northern ireland, revenge, terrorism, ira (irish republican army), ireland, british prime minister, jack ryan, ex military, assassination attempt, political thriller, political turmoil, intelligence service, cia analyst, intelligence analyst"
1554,"prison, prostitute, escape, fight, pimp, new orleans, louisiana, louisiana, prison escape, bayou, convict, dj, cell mate"
449985,"martial arts, assassin, police, hitman, fight, mercenary, organized crime, تهدید سه گانه"
1229955,"maternity, maternidad"
555974,"country house, murder, mansion, home invasion, doll"
422641,"magic, sequel, wizarding world"
332270,"sniper, world war ii, soviet union, sevastopol"
1904,"secret love, japan, prostitute, sibling relationship, geisha, brothel, mentor, world war ii, loss of virginity, period drama, biting, kimono, sumo, kyoto, japan, 1920s, 1940s, 1930s, desperate, loving, student mentor relationship, loss of sister, loss of parents, admiring, appreciative, authoritarian, disrespectful"
1103705,"biography, hollywood, hollywood star, usa cinema"
341870,"england, predator, legend, fan film, knight templars"
25536,
16969,"photographer, private eye, whorehouse"
887870,"jazz, musician, saxophone, based on manga, anime"
209189,"kidnapping, detroit, michigan"
11335,"baby, octopus, blackmail, musical, based on comic, tax collector, based on cartoon, super power, sailor, spinach, seaside town, abandoned baby"
60670,"skinhead, based on novel or book, nun, ritual, detective, village, mountain, investigation, drug use, murder, serial killer, corpse, demon, policeman, graveyard"
1310906,sexy
113402,erotic movie
248376,"martial arts, kung fu, shanghai, china"
6439,"underdog, farm, horse race, love of animals, horse, identity crisis, zebra, anthropomorphism"
466539,"obsession, brothel, housewife"
9598,"farm, sheep, pig, alarm clock, cat, duck, heroism, affection, piglet, anthropomorphism, based on children's book, dog, separation, farmer, grandson, sheepdog, talking pig, christmas"
1005681,"romantic comedy, remake"
402331,"hunting human beings, sequel, mixed martial arts, jungle, retired, human prey, union of myanmar (burma)"
87825,"baseball, pitcher, home run, aging, cigar smoking, talent scout, draft, motel room, baseball scout, failing eyesight, blurry vision, blurred sight, father daughter relationship, awestruck"
11697,"gunslinger, showdown, funeral, legend, ranch, outlaw, lawyer, black and white, stagecoach, cowboy"
526,"moon, swordplay, twilight, monk, bishop, cathedral, falcon, solar eclipse, thief, sword and sorcery"
8963,"mutiny, submarine, missile, embassy, nuclear missile, battle for power, u.s. navy, terrorism, military, moral dilemma, post cold war, aircraft carrier, chain of command, launch code, sonar, nuclear submarine, direct, commanding"
59468,"spain, france, parent child relationship, pilgrimage, road trip, pilgrim, travel, pyrenees mountain ridge, death of son, saint-jacques-de-compostelle, pèlerinage, camino de santiago"
10436,"infidelity, new york city, based on novel or book, upper class, lover, countess, lawyer, 19th century, complex, intimate, enchant"
18444,"island, based on novel or book, shipwreck, tree house, pirate gang, zebra, pirate, ostrich, 19th century, swiss family robinson"
320,"hotel, small town, homicide, confession, blackmail, detective, fbi, investigation, hallucination, insomnia, flashback, love, remake, murder, alaska, shootout, cynical, guilt, phone call, neo-noir, midnight sun, planted evidence, crime writer, corrupt cop, suspenseful, tense, distressing"
11708,"flying car, inventor, oldtimer, steampunk, benny hill"
44729,anime
24432,"carousel , dog, wizard, snail, absurd"
258,"adultery, infidelity, paris, france, expensive restaurant, marriage crisis, job-hopping, brothel, 1970s, violin, music teacher, married couple, routine, neglect of one's spouse, fetish, life planning, pregnancy, relationship, divorce, extramarital affair"
71,"dancing, friendship, dreams, dancing class, northern england, workers' quarter, strike, small person, homophobia, hope, mentor, sadness, socialism, youngster, letter, ballet dancer, street riots, coming of age, ballet, young boy, cross dressing, crying, single father, audition, dance class, retrospective, lgbt, revolt, ballet school, emotional vulnerability, helping children, smart kid, street kid, dance teacher, 1980s, miners strike, father son relationship, 80s throwback, ballet dancing, gay theme, late 20th century, teen playing kid, ya, generational divide, celebratory"
23759,"roman empire, ancient rome, ancient world, britain, behind enemy lines, sole survivor, 2nd century, hadrian’s wall, pathetic"
341689,"galaxy, london, england, 1970s, punk rock, alien, based on short story, croydon"
11008,"war veteran, headquarter, military spoof, military base, military service, base, major, instructor"
6877,"sailboat, sports car, parent child relationship, extreme sports, sailing, romantic comedy, young boy, dating, intervention, lying, expert, living with parents, pretend relationship, hanging out, secret, best friends, adult son, romantic, boat salesman"
251981,"japan, drug abuse, yakuza, bullying, ex-cop, police corruption, secret life, ex-husband ex-wife relationship, father daughter relationship"
17834,"magic, wish, fairy godmother"
670266,creature
1142712,"holiday, christmas"
585216,"sequel, no escape, escape room, death game"
25014,"war crimes, balkan war, genocide, missing person"
10975,"gold, nazi, wilderness, treasure hunt, desert"
1887,"infidelity, arranged marriage, french revolution, marie antoinette, versailles, period drama, theatre audience, louis xvi, bride and groom, death of king, applause, woman director, zealous, lyrical, playful, casual, grand, intimate, dramatic, sentimental, romantic, whimsical, celebratory, compassionate, complicated, earnest, euphoric, excited, exuberant, sincere, wry"
846433,
801965,"war veteran, bank, hostage situation, woman director"
15433,"dreams, orphanage, imaginary land, based on children's book, gentle giant, shared dream, giants"
1781,"politics, self-destruction, truth, climate, climate change, greenhouse effect, crisis, earth, global warming, destruction of planet, nature, environment, fake documentary, audience, environmental destruction, destruction of earth, environmental issues, political documentary, climate engineering, climate breakdown, observational documentary, environmental documentary, climate emergency, climate crisis"
266285,"corruption, war veteran, coffin, gang leader, frontier, money, revenge, murder, extortion, mute, oil, gang, shootout, undertaker, train, one man army, criminal, wild west, rape and revenge, 19th century, vengeance, payback"
17478,"gang of thieves, cop, motor sport, motorcycle"
891933,"melancholy, loneliness, mental illness, suicidal thoughts, woman director, daydreaming, somber, based on short, office worker, anxiety, mundanity"
10617,"martial arts, kung fu, hero, china, colonisation, 19th century, qing dynasty"
12085,"robbery, cleaning lady, stolen money, remake, money, gang, hoodlum, woman director, money problems, federal reserve, shredder"
11478,"journalist, suicide attempt, secret society, pizza, pay phone, wealth, rooftop, fraternity, foot race, u.s. senator, dining hall"
422,"dying and death, adultery, depression, individual, unsociability, screenplay, suicide attempt, missile, scapegoat, movie business, allegory, difficult childhood, creative crisis, kurort, black and white, extramarital affair, existence, semi autobiographical"
17306,"spider, giant insect, steroids, snow, ski resort, ski lift"
44728,anime
869641,"drug dealer, married couple, job interview, honeymoon, father-in-law, vacation, sequel, park ranger, group of friends, ex-con, tropical island, hotel manager, immaturity, buddy comedy, new parents, caribbean, adventure comedy, frustration, tropical resort, hilarious, construction company owner, tropical vacation, caribbean resort, ridiculous"
257448,airplane
18533,"prison, isolation, biography, based on true story, solitary confinement, cynical"
8202,"martial arts, espionage, dystopia, surrealism, based on cartoon, shootout, infertility, cyberpunk, sabotage, one against many, woman director, hand to hand combat, human cloning, cautionary"
1006911,enemies to lovers
77805,"biography, based on true story, porn star, porn actress"
1135245,
2665,"space marine, moon, space travel, coffee, sequel, spoof, bomb planting, aftercreditsstinger, anarchic comedy"
211755,"adult animation, shounen, anime, adventure"
926899,"dark comedy, surreal, stop motion"
333381,"prison, rape, nurse, date, flirting, rape and revenge"
520946,"poodle, teen angst, werewolf, acceptance"
11298,"adultery, based on novel or book, shapeshifting, secret society, woods, murder, serial killer, cabin, werewolf, psychiatrist, hunting, newswoman"
150213,anime
574074,"friendship, cat, dog, animals, short film"
16283,"dancing, prostitute, based on novel or book, brothel, musical, unrequited love"
15898,"wolf, pig, based on fairy tale"
57157,"jealousy, dark comedy, writer, divorce, alcoholic, arrested development"
172767,"experiment, tornado, hurricane, hot air balloon, scientist, disaster movie, forest fire, nuclear reactor"
9398,"male model, time magazine, fashion show, fictional awards show, coal mine, modeling, abraham lincoln"
9272,"parent child relationship, sadism, psychopath, sadistic, manipulation, deception, sociopath, murder, problem child, deceit, disbelief, lying, disbelieving adult, psycho, nobody believes, uncover truth, psychopathic"
7303,"hotel, paparazzi, mistaken identity, maid, tv reporter, class differences, single mother, news reporter, opposites attract, manhattan, new york city, public relations, political candidate, luxury hotel, hotel clerk, wealth differences"
1135408,based on true story
741689,
68730,"japan, based on novel or book, christianity, missionary, remake, betrayal, torture, martyrdom, crisis of faith, portuguese, jesuits (society of jesus), 17th century, shogunate, religious persecution, religious icon, apostasy"
15542,"assassin, bath house, gangster, beautiful woman, money, murder, mafia, killer, hoodlum, crime lord, henchmen"
9385,"gladiator, rome, italy, roman empire, magic, village, cartoon, roman, mythology, ancient rome, based on comic, alternate history, historical fiction, 1st century, celts, centurions"
1177096,"shoujo-ai, anime, yuri, sisters"
1148969,
464502,"first time, court, obsession, harassment, marriage, manipulation, revenge, inheritance, class differences, rage, anger, therapy, death of mother, resentment, torment, hospitalization, hostile, out of control, restraining order, mentally unstable, lies, black cinema, semi-narrative, woman scorned, sisters, crazy, taken advantage of, uncontrollable anger"
113479,"group sex, relationship problems, sexual fantasy, hit by a car, sex worker, sex trade, foursome, film makers"
8645,"suicide, husband wife relationship, tree, natural disaster, crisis, park, nature, strange behavior, virus, curious, mysterious, unexplained, satirical, desperate, toxin, anxious, unprecedented, ambiguous, distressing"
2574,"free love, self-discovery, lover, women's sexual identity, seduction, selbf-doubt, moonlight, dijon france"
696157,"musician, drug addiction, biography, rhythm and blues (r&b), singer, pop music, lgbt, burlesque, domineering, spousal abuse, soul music, exhilarated"
10810,"rape, socially deprived family, medellín, colombia"
567748,"remake, psychological thriller, police officer, police station, cellular phone trace, phone call, emergency, nervous, abduction, wildfire, desk work, alarm dispatch, tense"
11128,"rescue, hero, fire, disaster, firefighting, ledge, practical joke, firefighter"
931628,"cult, authoritarian"
17599,"airship, disaster, dirigible"
14444,"baby, sibling relationship, home, pregnancy, aftercreditsstinger, based on tv series"
313943,"africa, murder, kenya, alien invasion, desert"
444149,"pinhead, sequel"
11113,"transformation, musical, flower girl, colonel, suitor, wager, class differences, tutor, aristocrat, linguist, high society, misogynist, guttersnipe, class prejudice, opposites attract, pygmalion"
115023,"based on novel or book, mathematician, biography, scientist, explorer, naturalist, 19th century"
1160025,
16138,"vietnam war, vietnam, tombstone, soldier, korean army"
43539,"passport, murder, argument, county jail, fingerprint, appeal, escape artist, innocent"
1992,"gas, loss of loved one, military base, grindhouse, zombie"
11827,"flying car, taxi, midnight movie, heavy metal, based on comic, drug use, rotoscoping, adult animation"
843241,"magic, sequel, anime"
24993,"martial arts, showdown, sports, fight, sequel, revenge, action hero"
16061,"mutant, police chief, head wound, engineer, remake, revenge, engineering, cyberpunk, crooked cops, wounds to weapons"
1145110,
492,"witch, sexual identity, individual, secret love, transvestism, identity, subconsciousness, new identity, pet, chimp, puppeteer, appropriation of another human being, externally controlled action, pet shop"
294993,"martial arts, kung fu, biography, wu shu, 19th century, huang feihong"
437543,"monk, sorcery, sequel, destruction, wrath, trapped, ancient prophecy, foretold"
901563,"friendship, suicide, forgiveness, male friendship, bullying, ice hockey, coming of age, grief, best friend, teenage boy, bike, guilt, childhood, lgbt, childhood friends, peer pressure, masculinity, intimacy, death of best friend, field trip, boyhood, vulnerability, oboe, boys' love (bl), lgbt child, powerful"
271,"daughter, friendship, based on novel or book, becoming an adult, parent child relationship, fairy tale, in love with enemy, runaway, robber, hostility, castle, forest, based on children's book, medieval, child"
460885,"rescue, nightmare, kidnapping, narcissism, dark comedy, lsd, surrealism, hallucinogen, revenge, grief, murder, russian roulette, animated scene, chainsaw, cabin in the woods, motorcycle, death, lumberjack, psychotic, cult leader, religious cult, burning corpse, aggressive, death of girlfriend, nervous, 1980s, grim, vengeance, psychedelic drug, demonic, independent film, blood, biker gang, intense, sinister, distressing, film in chapters"
5203,"rio de janeiro, erotic movie"
480681,"obsession, love affair, teacher student relationship"
764339,softcore
517096,
9563,"sports, american football, american football coach, trainer, training, american football stadium"
357458,
11591,"just married, marriage contract, wedding, brain surgeon"
724665,"based on novel or book, art theft, stolen painting, reboot, mischievous, playful, irreverent, casual, reminiscent, witty, enthusiastic, sardonic, vibrant, wry"
10345,"helicopter, shadowing, police operation, police headquarter, drugs, criminal, dog, german shepherd, policeman, stakeout, police dog, buddy cop, pets, playful"
910858,"dark comedy, aunt niece relationship, moral conflict, terminal illness, inheritance, family, will, family conflict, inheritance fight, con, dying woman, cousin cousin relationship, family estate, competitive, miserable, comedy of errors, cantankerous, cafe owner, estranged aunt, dying aunt, contentious relationship"
15361,"drawing, neon light, lotay, brothel madam"
460448,softcore
1020696,
244610,"police, kidnapping, invasion of privacy, hacking, bound and gagged, thesis, found footage, online chat, screenlife, 巢穴"
936059,"santa claus, heist, north pole, christmas, family comedy, naughty kids"
231164,rape and revenge
881211,"new year, holiday special"
15917,"based on novel or book, courtesan, remake, calcutta, family disapproval, childhood sweetheart, 1900s, kolkata, india"
1171006,"love affair, courtroom, rape accusation, courtroom drama"
1134682,"ritual, psychology, exorcism, haunting, based on true story, demon, catholic, ghost, jailangkung, terror, christian faith, case"
459910,"drug dealer, cocaine, log cabin"
152745,"based on novel or book, southern usa, rural area, poverty, burial, mississippi"
960139,"brothel, based on true story, prostitution, older man younger woman relationship, human relationship, boyfriend girlfriend relationship, employer employee relationship, older man younger man relationship, pretending to be a prostitute, brothel madam, human behavior, complicated relationships, straight relationship, interpersonal relationships, book writing, caregiver patient relationship, luxury brothel, troubled relationships"
1181678,
375588,"sheriff, affectation, robin hood, archer, sherwood forest, thief, nottingham, steampunk, middle ages (476-1453), medieval, nostalgic, philosophical, hoodie, inspirational, absurd, dramatic, admiring, adoring, amused, earnest"
2617,"attachment to nature, holiday, roommates, wisconsin, grizzly bear, cabin, best friend, family holiday"
602211,"hitman, holiday, santa claus, dark comedy, north pole, evil child, christmas"
345922,"high school, high school teacher"
9516,"drug dealer, street gang, gangster, black people, ghetto, delinquency, los angeles, california, shocking, angry, aggressive, hopeless, desperate, cautionary, antagonistic, apathetic, callous, foreboding, inflammatory, informative"
16082,"escape, kgb, tap dancing, ballet, airplane crash, siberia, emigrant, bolshoi ballet"
1326878,
862551,"stay-at-home dad, buddy comedy"
986280,"helsinki, finland, coma, karaoke, alcoholism, romance, loneliness, stray dog, deadpan comedy, russian invasion of ukraine, movie theater, independent film, working class people, romantic dramedy, dry humor"
10366,"computer program, super computer, destiny, timebomb"
398181,"hotel, new york city, post-traumatic stress disorder (ptsd), based on novel or book, childhood trauma, flashback, money, murder, teenage girl, drugs, stakeout, alarm, u.s. senator, phone call, burning photograph, mother son relationship, army veteran, intense, empathetic"
25128,woman director
157820,
2383,"canada, based on novel or book, rocky mountains, wilderness, kodiak bear, brown bear, puma, fur trapping, spring, summer, dog, bear cub"
628866,
11364,"amnesia, firearm, memory loss, lawyer"
274862,"high school, martial arts, secret identity, ninja, based on toy, fighting, lego, father son conflict, mechs, elemental powers"
2654,"small town, insanity, paranoia, diner, new hampshire, disappearance, author, church, gothic, crucifix, new england, insurance investigator, ghost town, publisher, horror novel, lovecraftian, cheerful"
743439,
594718,"spacecraft, alien life-form, alien, murder, doctor, cosmonaut, spacecraft accident, alien creature, symbiotic"
12721,"showdown, karate, training, bully, hoodlum, ghost, skateboarder, break dance"
910571,"jealousy, rape, egocentrism, engagement, psychological thriller, couple, engagement party, hedge fund, woman director, secret relationship, male egos, finance, erotic, secret, power dynamics"
408381,"mother, son, family relationships, relationship, parent, trapped, suv, suffering parent, stuck"
51999,"glasgow, scotland, street riots, co-workers relationship, chef, boyfriend girlfriend relationship, pandemic, human nature, epidemiologist, five senses"
1023845,"dreams, based on novel or book, teenage romance, based on young adult novel"
20766,"based on novel or book, dystopia, post-apocalyptic future, paternity, abandoned house, survival, on the road, duringcreditsstinger, starvation, bomb shelter, father son relationship, cannibalism"
1226170,
1145857,"himalaya mountain range, struggle for survival"
10028,"career, new york city, dancing, dance, dreams, hip-hop, blackmail, harassment, teacher, business, sabotage, choreographer, club, harlem, new york city, youth center, brisk"
797838,"cold war, 1970s, lgbt, lgbt in the military, gay theme, boys' love (bl)"
37834,"central intelligence agency (cia), airport, inventor, kidnapping, boston, massachusetts, spy, traitor, invention, protection, betrayal, on the run, fish out of water, train, attraction, boy genius, drugged, tropical island, crash landing, airplane trip, duringcreditsstinger, motorcycle chase, seville, spain, unassuming, action comedy, lighthearted, sister's wedding, rogue spy, salzburg, austria"
15577,"immigrant, unfaithfulness, los angeles, california, extramarital affair, criminal investigation, murder investigation, honor killing"
19543,"experiment, human vs nature, snake, predator, woods, creature, scientist, anaconda, killer snake, dangerous mission, regeneration, invasive species, animal horror, species, hunters vs hunter"
210860,"based on novel or book, painting, debt, art dealer, stolen painting"
399404,"world war ii, biography, based on true story, london underground, british politics, british prime minister, british history, dunkirk, 1940s, winston churchill"
162145,"hitman, road trip, revenge, sex trafficking"
1140056,
2924,"chicago, illinois, rescue, fire, corruption, sibling relationship, psychopath, office, investigation, danger of life, arson, firefighting, explosion, warehouse, pyromaniac, firefighter, somber, suspenseful"
1153325,1940s
597316,"flying horse, pony, unicorn"
1336938,"lesbian, girls love, sexy, lgbtq"
21733,"factory, martial arts, kung fu, garbage, court case, fight, gangster, trial, beautiful woman, neighbor, lawyer, art, neurotic, gun runner"
16508,"dance, friendship, pollution, journalism, cartoon, daydream"
454467,"holiday, santa claus, family relationships, family, christmas"
1160878,
653664,adoring
431937,
681219,"lgbt, erotic movie, gay erotica, gay theme"
413736,woman director
6415,"rescue, gold, gulf war, three kings, iraq, treasure map, kuwait, interracial relationship, soldier, u.s. soldier, gold theft, persian gulf, emergency surgery, mine field"
2323,"farm, regret, based on novel or book, sports, baseball, iowa, miracle, road trip, author, doctor, recluse, pta, ghost, reconciliation, hearing voices, school board, cornfield"
11909,"vietnam war, vietnam, killing"
3034,"monster, experiment, assistant, castle, bride, parody, mad scientist, laboratory, spoof, horror spoof, black and white, scientist, bawdy, frankenstein"
80,"journalist, talking, soulmates, walking, paris, france, bookshop, love of one's life, author, semi autobiographical, comforting"
421658,"revolution, terrorism, football (soccer) stadium, unassuming, football (soccer) match, amused, familiar, gentle, sympathetic, vibrant"
154441,
38985,"life and death, based on novel or book, central and south america, explosive, dynamite, car journey, cynicism, nicaragua, sin, nitroglycerin, remake, fate, purgatory, oil, poverty, terrorism, explosion, criminal, central america, south america, bandit, death, destiny, rope bridge, oil well, existentialism"
246594,"shark attack, giant monster, mecha, destruction, shark, doppelgänger"
919207,"1970s, coup d'etat, martial law, korea president, korean army, seoul, south korea, chun doo-hwan"
192911,
949701,
11644,"philadelphia, pennsylvania, hitman, presidential election, politics, audio tape, paranoia, faithlessness, yell, conspiracy, tape recorder, whodunit, car accident, audio recording, sound effect, neo-noir, noise, grand"
53653,
834562,"swimming pool, los angeles, california, apartment building, city council"
50837,"mind control, rape, sexual abuse, sibling relationship, post-traumatic stress disorder (ptsd), paranoia, group sex, cult, patriarchy, polygamy, connecticut, memory, brainwashing, home invasion, drugged, boundary violations, running away, estranged sister, sexual predator, manipulated woman, drugging someone, manipulative male lead, flashbacks, murderous cult"
10718,"drug dealer, corruption, ex-girlfriend, revenge, gang, motorcycle, motorcycle gang"
8814,"martial arts, monster, teleportation, fight, superhuman, creature, special forces, commando, blunt, based on video game, severed ear, future war, wisecrack humor, action hero, 2040s, callous"
1002315,"mountain, forest, childhood friends, buddy comedy, buried treasure, treasure hunter, local legend, nudity"
122081,"drug dealer, florida, robbery, gangster, rapper, materialism, female friendship, shootout, drugs, threesome, hedonism, spring break, debauchery, young adult, neo-noir, college student, loss of innocence"
59387,"martial arts, experiment, professor, superhero, cartoon, villain, kindergarten, sister, prequel, female protagonist, monkey, urban setting, super power, heroine, super villain, origin story, good versus evil, based on tv series"
414770,"japan, pornography, sex scandal, hallucination, public sex, sexual freedom, anal sex, filmmaking, softcore, pink film, female power, anti sex, sexual oppression"
60896,"voyeurism, erotic thriller"
258034,"love triangle, hustler, male friendship, male homosexuality, in the closet, gay marriage, lgbt, childhood friends, cousin cousin relationship, gay theme"
265189,"husband wife relationship, dark comedy, family relationships, cowardliness, family vacation, coward, avalanche, running away, near-death experience, french alps, psychodrama, ski holiday, swedish family"
